,EMG,EDA
12128,130,114
12129,126,114
12130,127,114
12131,127,114
12132,127,114
12133,127,114
12134,127,114
12135,127,114
12136,127,114
12137,128,114
12138,127,114
12139,128,114
12140,127,114
12141,127,114
12142,128,114
12143,129,114
12144,127,114
12145,129,114
12146,128,114
12147,128,114
12148,127,114
12149,128,114
12150,128,114
12151,128,114
12152,127,114
12153,129,114
12154,128,114
12155,127,114
12156,127,114
12157,127,114
12158,128,114
12159,128,114
12160,127,114
12161,127,114
12162,127,114
12163,128,114
12164,128,114
12165,128,114
12166,129,114
12167,127,114
12168,128,114
12169,127,114
12170,127,114
12171,128,114
12172,128,114
12173,128,114
12174,128,114
12175,127,114
12176,127,114
12177,128,114
12178,127,114
12179,128,114
12180,128,114
12181,128,114
12182,128,114
12183,128,114
12184,129,114
12185,127,114
12186,128,114
12187,128,114
12188,128,114
12189,129,114
12190,127,114
12191,127,114
12192,128,114
12193,127,114
12194,128,114
12195,128,114
12196,127,114
12197,128,114
12198,128,114
12199,128,114
12200,127,114
12201,129,114
12202,129,114
12203,128,114
12204,127,114
12205,127,114
12206,128,114
12207,128,114
12208,128,114
12209,128,114
12210,128,114
12211,127,114
12212,127,114
12213,128,114
12214,128,114
12215,128,114
12216,128,114
12217,128,114
12218,127,114
12219,128,114
12220,128,114
12221,129,114
12222,125,114
12223,127,114
12224,127,114
12225,127,114
12226,127,114
12227,128,114
12228,128,113
12229,128,113
12230,128,113
12231,128,114
12232,128,114
12233,128,114
12234,128,114
12235,129,114
12236,128,114
12237,128,113
12238,128,113
12239,127,113
12240,128,113
12241,129,113
12242,127,113
12243,128,113
12244,127,113
12245,127,113
12246,128,113
12247,128,113
12248,128,113
12249,128,113
12250,128,113
12251,128,113
12252,128,113
12253,127,113
12254,127,113
12255,128,113
12256,127,113
12257,128,113
12258,128,113
12259,127,113
12260,128,113
12261,128,113
12262,128,113
12263,128,113
12264,128,113
12265,128,113
12266,127,113
12267,128,113
12268,128,113
12269,128,113
12270,129,113
12271,128,113
12272,127,113
12273,127,113
12274,127,113
12275,128,113
12276,127,113
12277,128,113
12278,129,113
12279,126,113
12280,127,113
12281,128,113
12282,129,113
12283,127,113
12284,127,113
12285,127,113
12286,128,113
12287,129,113
12288,127,113
12289,127,113
12290,128,113
12291,127,113
12292,128,113
12293,127,113
12294,128,113
12295,128,113
12296,128,113
12297,128,113
12298,128,113
12299,128,113
12300,128,113
12301,128,113
12302,127,113
12303,128,113
12304,127,113
12305,127,113
12306,128,113
12307,126,113
12308,128,113
12309,127,113
12310,128,113
12311,128,113
12312,128,113
12313,129,113
12314,128,113
12315,127,113
12316,128,113
12317,127,113
12318,128,113
12319,125,113
12320,128,113
12321,130,113
12322,130,113
12323,127,113
12324,127,113
12325,129,113
12326,127,113
12327,128,113
12328,133,113
12329,125,113
12330,128,113
12331,129,113
12332,127,113
12333,127,113
12334,128,113
12335,128,113
12336,128,113
12337,127,113
12338,127,113
12339,127,113
12340,128,113
12341,128,113
12342,127,113
12343,129,113
12344,129,113
12345,128,113
12346,128,113
12347,128,113
12348,127,113
12349,127,113
12350,129,113
12351,127,114
12352,127,113
12353,128,114
12354,126,113
12355,130,113
12356,127,114
12357,129,114
12358,127,114
12359,127,114
12360,128,113
12361,127,114
12362,127,113
12363,128,114
12364,126,114
12365,127,114
12366,127,114
12367,129,114
12368,127,114
12369,125,114
12370,126,114
12371,128,114
12372,128,114
12373,127,113
12374,130,113
12375,128,114
12376,127,114
12377,128,114
12378,128,114
12379,127,114
12380,128,114
12381,127,114
12382,128,114
12383,127,114
12384,126,114
12385,128,114
12386,128,114
12387,127,114
12388,128,114
12389,127,114
12390,127,114
12391,128,114
12392,126,114
12393,129,114
12394,126,114
12395,129,114
12396,127,114
12397,129,114
12398,125,114
12399,130,114
12400,127,114
12401,128,114
12402,127,114
12403,129,114
12404,127,114
12405,128,114
12406,127,114
12407,127,114
12408,127,114
12409,127,114
12410,127,114
12411,129,114
12412,126,114
12413,127,114
12414,128,114
12415,127,114
12416,127,114
12417,127,114
12418,128,114
12419,129,114
12420,126,114
12421,128,114
12422,128,114
12423,130,114
12424,129,114
12425,129,114
12426,125,114
12427,128,114
12428,127,114
12429,129,114
12430,128,114
12431,128,114
12432,128,114
12433,128,114
12434,128,114
12435,127,114
12436,127,114
12437,127,114
12438,127,114
12439,128,114
12440,128,114
12441,127,114
12442,128,114
12443,127,114
12444,128,114
12445,128,114
12446,127,114
12447,128,114
12448,128,114
12449,128,114
12450,128,114
12451,128,114
12452,126,114
12453,127,114
12454,127,114
12455,128,114
12456,128,114
12457,127,114
12458,127,114
12459,127,114
12460,129,114
12461,127,114
12462,128,114
12463,128,114
12464,128,114
12465,128,114
12466,128,114
12467,128,114
12468,127,114
12469,127,114
12470,128,114
12471,127,114
12472,128,114
12473,127,114
12474,127,114
12475,127,114
12476,128,114
12477,129,113
12478,127,114
12479,127,114
12480,128,114
12481,128,114
12482,128,114
12483,127,114
12484,128,114
12485,127,114
12486,127,114
12487,128,114
12488,127,114
12489,128,114
12490,128,114
12491,128,114
12492,127,114
12493,128,114
12494,128,114
12495,128,114
12496,127,114
12497,128,114
12498,127,114
12499,128,114
12500,127,114
12501,128,114
12502,129,113
12503,128,114
12504,127,114
12505,128,114
12506,128,114
12507,127,114
12508,128,114
12509,130,113
12510,128,114
12511,127,114
12512,129,114
12513,128,114
12514,126,114
12515,128,114
12516,128,114
12517,126,114
12518,130,114
12519,128,114
12520,127,114
12521,128,114
12522,127,114
12523,128,114
12524,127,114
12525,128,114
12526,129,114
12527,127,114
12528,127,114
12529,128,114
12530,128,114
12531,127,114
12532,128,114
12533,128,114
12534,128,114
12535,128,114
12536,128,114
12537,127,114
12538,128,114
12539,128,114
12540,126,114
12541,128,114
12542,127,114
12543,128,114
12544,128,114
12545,128,114
12546,127,114
12547,128,114
12548,127,114
12549,127,114
12550,127,114
12551,127,114
12552,128,114
12553,128,114
12554,128,114
12555,128,114
12556,128,114
12557,128,114
12558,127,114
12559,128,114
12560,128,114
12561,128,114
12562,130,114
12563,128,114
12564,128,114
12565,127,114
12566,128,114
12567,128,114
12568,126,114
12569,128,114
12570,128,114
12571,128,114
12572,127,114
12573,129,114
12574,128,114
12575,129,114
12576,128,114
12577,128,114
12578,127,114
12579,128,114
12580,128,114
12581,129,114
12582,127,114
12583,128,114
12584,126,114
12585,127,114
12586,128,114
12587,128,114
12588,127,114
12589,128,114
12590,128,114
12591,127,114
12592,128,114
12593,128,114
12594,128,114
12595,128,114
12596,128,114
12597,128,114
12598,128,114
12599,127,114
12600,128,114
12601,127,114
12602,127,114
12603,126,114
12604,128,114
12605,127,114
12606,128,114
12607,127,114
12608,128,114
12609,126,114
12610,128,114
12611,128,114
12612,129,114
12613,127,114
12614,126,114
12615,128,114
12616,128,114
12617,128,114
12618,127,114
12619,128,114
12620,129,114
12621,127,114
12622,127,114
12623,128,114
12624,127,114
12625,126,115
12626,126,114
12627,128,115
12628,128,115
12629,127,115
12630,127,115
12631,128,115
12632,128,115
12633,127,115
12634,127,115
12635,128,115
12636,128,115
12637,127,115
12638,128,115
12639,128,115
12640,127,115
12641,128,115
12642,129,115
12643,127,115
12644,128,115
12645,128,115
12646,128,115
12647,129,115
12648,128,115
12649,129,115
12650,128,115
12651,127,115
12652,129,115
12653,127,115
12654,128,115
12655,128,115
12656,128,115
12657,128,115
12658,129,115
12659,127,115
12660,128,115
12661,127,115
12662,128,115
12663,128,115
12664,129,115
12665,128,115
12666,127,115
12667,128,115
12668,128,115
12669,127,115
12670,129,115
12671,128,115
12672,128,115
12673,128,115
12674,128,115
12675,128,115
12676,128,115
12677,128,115
12678,127,115
12679,127,115
12680,128,115
12681,128,115
12682,127,115
12683,127,115
12684,128,115
12685,127,115
12686,127,115
12687,127,115
12688,128,115
12689,128,115
12690,129,115
12691,128,115
12692,126,115
12693,128,115
12694,128,115
12695,127,115
12696,128,115
12697,127,115
12698,128,115
12699,128,115
12700,129,115
12701,127,115
12702,127,115
12703,128,115
12704,129,115
12705,128,115
12706,128,115
12707,127,115
12708,128,115
12709,128,115
12710,128,115
12711,128,115
12712,128,115
12713,128,115
12714,127,115
12715,128,115
12716,128,115
12717,127,115
12718,128,115
12719,127,115
12720,128,115
12721,128,115
12722,129,115
12723,128,115
12724,127,115
12725,128,115
12726,128,115
12727,128,115
12728,128,115
12729,128,115
12730,128,115
12731,127,115
12732,128,115
12733,128,115
12734,128,115
12735,129,115
12736,127,115
12737,127,115
12738,128,115
12739,127,115
12740,128,115
12741,127,115
12742,127,115
12743,128,115
12744,128,115
12745,127,115
12746,128,115
12747,128,115
12748,128,115
12749,127,115
12750,128,115
12751,128,115
12752,129,115
12753,129,115
12754,128,115
12755,128,115
12756,129,115
12757,127,115
12758,127,115
12759,128,115
12760,128,115
12761,129,115
12762,127,115
12763,128,115
12764,127,115
12765,128,115
12766,128,115
12767,128,115
12768,128,115
12769,128,115
12770,127,115
12771,127,115
12772,128,115
12773,128,115
12774,129,115
12775,127,115
12776,128,115
12777,128,115
12778,128,115
12779,127,115
12780,129,115
12781,127,115
12782,128,115
12783,128,115
12784,128,115
12785,127,115
12786,127,115
12787,128,115
12788,128,115
12789,128,115
12790,128,115
12791,128,115
12792,128,115
12793,128,114
12794,127,115
12795,128,115
12796,128,115
12797,127,115
12798,128,115
12799,128,114
12800,128,115
12801,127,115
12802,128,114
12803,127,114
12804,127,115
12805,128,115
12806,127,114
12807,129,115
12808,128,114
12809,128,114
12810,127,114
12811,127,114
12812,128,114
12813,128,114
12814,127,114
12815,127,114
12816,127,114
12817,128,114
12818,127,114
12819,129,114
12820,128,114
12821,126,114
12822,128,114
12823,127,114
12824,128,114
12825,127,114
12826,127,114
12827,128,114
12828,128,114
12829,127,114
12830,128,114
12831,127,114
12832,128,114
12833,128,114
12834,127,114
12835,128,114
12836,128,114
12837,127,114
12838,128,114
12839,128,114
12840,128,114
12841,127,114
12842,127,114
12843,130,114
12844,128,114
12845,127,114
12846,128,114
12847,128,114
12848,128,114
12849,127,114
12850,128,114
12851,128,114
12852,127,114
12853,129,114
12854,129,114
12855,126,114
12856,128,114
12857,128,114
12858,128,114
12859,127,114
12860,129,114
12861,128,114
12862,128,114
12863,128,114
12864,128,114
12865,127,114
12866,128,114
12867,127,114
12868,127,114
12869,128,114
12870,128,114
12871,128,114
12872,128,114
12873,128,114
12874,128,114
12875,127,114
12876,128,114
12877,128,114
12878,128,114
12879,128,114
12880,127,114
12881,128,114
12882,127,114
12883,128,114
12884,128,114
